SKU;Variant HS Code
101066;87089997
101069;87089997
101074;87089997
101078;87089997
101096;87089997
101100;87089997
101109;87089997
101110;87084099
101111;87089997
101112;87089997
101119;87089997
101120;87089997
101142;87089997
101155;87089997
101162;87089997
101165;87089997
101166;87089997
101171;87089997
101179;87089997
101180;87089997
101181;87089997
101206;87089997
101222;87089997
101223;87089997
101235;87089997
101385;87089997
101386;87089997
101403;87089997
101441;87089997
101443;87089997
101444;84195080
101445;87089997
101449;87089997
101456;87089997
101457;87089997
101472;87089997
101473;87089997
101068;87089997
101093;87089997
101102;87089997
101115;87089997
101116;87089997
101124;84099100
101145;87089997
101167;87089997
101168;87089997
101190;87089997
101195;87089997
101204;87089997
101225;87089997
101226;87089997
101228;87089997
101229;87089997
101230;87089997
101234;87089997
101239;87089997
101252;87089997
101254;40131000
101258;87089997
101265;87089997
101266;87089997
101390;87089997
101398;87089997
101274;87089997
101275;87089997
101276;87089997
101277;87089997
101278;87089997
101279;87089997
101280;87089997
101290;87089997
101304;84099100
101310;87089997
101314;87089997
101319;87089997
101331;87089997
101332;87089997
101333;87089997
101334;87089997
101336;87089997
101339;87089997
101340;87089997
101341;87089997
101343;87089997
101344;87089997
101346;87089997
101347;87089997
101348;87089997
101349;87089997
101352;87089997
101358;87089997
101363;87089997
101368;87089997
101370;87089997
101376;87089997
101378;87089997
101379;87089997
101318;87089997
100254;87084099
100544;39269097
100640;87089997
100912;87089997
101063;87089997
101353;84828000
101447;87089997
101451;87089997
101463;87089997
101465;87089997
101477;87089997
101478;87089997
101479;87089997
101480;87089997
101483;87089997
101315;87089997
101484;87089997
101523;87089997
101491;87089997
101493;87089997
101494;87089997
101495;87089997
101497;87089997
101522;87089997
101506;87089997
101507;87089997
101510;87089997
101516;87089997
101531;87089997
101535;85123090
101537;87089997
101543;87089997
101545;87089997
101548;87089997
101549;87089997
101550;87089997
101552;87089997
101553;87089997
101554;87089997
101561;87089997
101565;87089997
101567;87089997
101575;87089997
101577;87089997
101578;87089997
101581;87089997
101582;87089997
101585;87089997
101588;87089997
101590;87089997
101591;87089997
101592;87089997
101594;87089997
101595;87089997
101596;87089997
101597;87089997
101603;87089997
101604;87089997
101605;87089997
101607;87089997
101608;87089997
101609;87089997
101616;87089997
101620;87089997
101621;87083099
101622;87089997
101641;87089997
101646;87089997
101656;87089997
101657;87089997
100669;87089997
100804;87089997
101240;87089997
101311;87089997
101369;87089997
101373;87089997
101380;39269097
101381;87089997
101382;87089997
101671;87089997
101672;87089997
101673;87089997
101677;87089997
101713;87089997
101714;87089997
101688;87089997
101689;87089997
101690;87089997
101696;87089997
101697;87089997
101698;87089997
101707;87089997
101718;87089997
101722;87089997
101723;87089997
101725;87089997
101729;87089997
101747;87089997
101756;87089997
101757;87089997
101765;87089997
101767;87089997
101768;87089997
101777;87089997
101781;87089997
101782;87089997
101264;87089997
101794;87089997
101800;87089997
101801;87089997
101808;87089997
101819;87089997
101820;87089997
101838;87089997
100906;87089997
101853;87089997
100692;87089997
100693;87089997
100353;87089997
100595;87089997
100596;87089997
100599;87089997
100656;83023000
100677;87089997
100806;87089997
100807;87089997
100898;87089997
100899;87089997
100900;87089997
101857;87089997
101859;87089997
101860;87089997
101861;87089997
101863;87089997
101864;87089997
101871;87089997
101880;87089997
101882;87089997
101890;87089997
101894;87089997
101905;87089997
101910;87089997
101911;87089997
101915;87089997
100594;87089997
100933;87089997
100934;87089997
100939;87089997
100940;87089997
100942;87089997
100943;87089997
101160;87089997
101161;87089997
101326;87089997
101335;87089997
101395;87089997
101814;87082990
101823;87089997
101826;87089997
101832;87089997
101836;87089997
101837;87089997
101855;87089997
101856;87089997
101874;87089997
101862;87089997
101892;87089997
101893;87089997
101919;87089997
101923;87089997
101177;87089997
101930;87089997
101931;87089997
101918;87089997
101939;87089997
101945;87089997
101947;87089997
101948;87089997
101954;87089997
101970;87089997
101971;87089997
101972;87089997
101973;87088099
101974;87089997
101976;87089997
101977;87089997
101982;87089997
101978;87089997
101997;87089997
102001;87089997
102002;87089997
102003;85122000
102005;87089997
102008;87089997
102009;87089997
102012;87089997
102018;87089997
102015;87089997
102023;87089997
102039;87089997
102050;87089997
102051;87089997
102091;87089997
102134;87089997
102135;87089997
102150;87089997
102165;87089997
102166;87089997
102167;87089997
102175;87089997
102184;87089997
102216;87089997
102225;87089997
102237;87089997
102239;87089997
101702;87089997
101703;87089997
101711;87089997
102242;87089997
102243;87089997
102244;87089997
102245;87089997
102246;87089997
102249;87089997
102250;87089997
102251;87089997
102252;87089997
102253;87089997
102254;73181590
102260;87089997
102300;87089997
102317;87089997
102326;87089997
102327;87089997
102241;87089997
102340;87089997
102341;87089997
102345;87089997
102346;87089997
102347;87089997
102348;87089997
102353;87088099
102354;87089997
102356;87089997
102359;87089997
102361;87089997
102363;87089997
102364;87089997
102365;87088099
102366;87089997
102367;87089997
100929;87089997
100930;87089997
102376;87089997
102380;87089997
102381;87089997
102383;87089997
102386;87089997
102396;87089997
102399;87089997
102400;87089997
101175;87089997
101906;87089997
102392;87089997
102419;87089997
102422;87089997
102423;87089997
102426;87089997
102427;87089997
101512;87089997
101835;87089997
102293;87089997
102393;87089997
102403;87089997
102418;87089997
102448;87089997
102449;87089997
102453;87089997
102455;87089997
102470;87089997
102514;85124000
102524;87089997
102525;87089997
102532;87089997
102533;87089997
102543;87089997
102559;87089997
102554;87089997
102561;87089997
102567;87089997
102571;87089997
102573;40131000
102584;87089997
102563;87089997
102586;87089997
102625;87089997
102629;87089997
102639;87089997
102663;87089997
102593;87089997
102677;87089997
102687;87089997
102703;85122000
102389;87089997
102714;87089997
102715;87089997
102719;87089997
102762;87089997
102778;87089997
101322;39269097
102780;87089997
102789;87089997
102792;87089997
101246;85122000
102846;87089997
102847;87089997
102848;87089997
102850;87089997
102859;87089997
102863;87089997
102864;87089997
102870;87089997
102882;87089997
102884;87089997
102888;87089997
102889;87089997
101513;87089997
101514;87089997
101515;87089997
101900;87089997
102916;87089997
102917;87089997
102974;87089997
102984;87089997
102998;87089997
103010;87089997
103015;87089997
103021;87089997
103023;87089997
103024;87089997
103029;87089997
103037;87089997
103040;87089997
103041;87089997
103042;87089997
103043;87089997
103049;87089997
103050;87089997
103052;87082990
103055;87089997
103056;87089997
103065;87089997
103066;87089997
102960;87089997
102962;87089997
103067;87089997
103069;87089997
103071;87089997
103072;87089997
103073;87089997
103091;87082990
103092;87082990
102125;87089997
103108;87089997
103096;87089997
103095;87089997
101732;87089997
103097;87089997
103122;87089997
103123;87089997
103144;87089997
103145;87089997
103114;87089997
103156;87089997
103160;87089997
103166;87089997
103192;87089997
103193;87089997
103199;87089997
103202;87089997
101773;87089997
101774;87089997
101886;87089997
103211;87089997
103212;87089997
103243;87089997
103258;87089997
103259;87089997
103267;87089997
101984;87089997
103291;87089997
103292;87089997
101701;87089997
103299;87089997
103309;87089997
103325;87089997
103327;87089997
103355;87089997
103359;87089997
103363;87084099
103388;87089997
102589;87089997
102590;87089997
101840;87089997
103409;87089997
103410;87089997
103411;87089997
103415;87089997
103429;87089997
103431;87089997
103435;87089997
103054;87089997
103412;87089997
103413;87089997
103450;87089997
103460;87089997
103470;87089997
103479;87089997
103483;87089997
103484;87089997
103490;87089997
103491;87089997
103492;87089997
103494;87089997
103495;87089997
103496;87089997
103497;87089997
103498;87089997
103501;87089997
103540;87089997
103559;87089997
103575;87089997
103587;87089997
103596;87089997
103613;87089997
103598;87089997
101858;87089997
102342;87089997
103600;87089997
103604;87089997
103611;87089997
103612;87089997
103616;87089997
103630;87089997
103631;87089997
103632;87089997
103599;87089997
103624;87089997
103634;87089997
100944;87089997
103705;87089997
103706;87089997
103711;87089997
103714;87089997
103725;87089997
103704;87089997
103728;87089997
100946;87089997
100948;87089997
100950;87089997
100951;87089997
100958;87089997
100959;87089997
100977;87089997
101082;87089997
101323;87089997
101324;87089997
101421;87089997
101675;87089997
101676;87089997
101712;87089997
101715;87089997
101716;87089997
101720;87089997
101721;87089997
101769;87089997
101815;87089997
101887;87089997
101888;87089997
101889;87089997
102178;87089997
102179;87089997
102180;87089997
102181;87089997
102182;87089997
102183;87089997
103197;87089997
103198;87089997
103642;87089997
103643;87089997
103645;87089997
103773;87089997
103302;87089997
103303;87089997
103304;87089997
103305;87089997
103639;87089997
103640;87089997
103710;87089997
103782;87089997
103792;87089997
100291;87089997
100356;87089997
101374;87089997
101460;87089997
101745;87089997
102283;87089997
102284;87089997
102683;87089997
102758;87089997
103031;87089997
103510;87089997
SW10176;87089997
SW10177;87089997
SW10179;87089997
101822;87089997
SW10202;87089997
SW10205;87089997
SW10206;87089997
SW10209;87089997
SW10227;87089997
SW10232;87089997
101907;87089997
SW10238;87089997
SW10248;87089997
SW10251;87089997
SW10258;87089997
SW10262;87089997
SW10265;87089997
SW10266;87089997
SW10268;87089997
SW10323;87089390
SW10357;87089997
SW10386;87089997
SW10397;83023000
SW10432;87089997
SW10449;87089997
SW10476;87089997
SW10534;87089997
SW10535;87089997
102594;87089997
102596;87089997
100947;87089997
100971;87089997
102591;87089997
102592;87089997
101770;87089997
101771;87089997
101775;87089997
SW10539;87089997
SW10566;87089997
SW10589;87089997
SW10591;87089997
SW10612;87089997
SW10615;87089997
SW10630;87089997
SW10647;87089997
SW10649;87089997
SW10650;87089997
SW10663;87089997
SW10667;87089997
SW10735;87089997
SW10813;87089997
SW10863;87089997
SW10891;87089997
SW11000;87089997
SW11239;87089997
SW11240;87089997
SW11273;87089997
SW11443;87089997
SW11462;87089997
SW11677;87089997
SW12279;87089997
SW12307;87089997
SW12364;87089997
SW12545;87089997
SW12549;87089997
